Tiempo(s),Pitch(rad),Roll(rad),Yaw(rad)
313.77,-0.047,-0.046,-2.34,0.096,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
313.98,-0.047,-0.046,-2.34,0.096,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
314.23,-0.047,-0.046,-2.34,0.096,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
314.64,-0.047,-0.046,-2.34,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
314.79,-0.047,-0.046,-2.34,0.099,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
315.05,-0.047,-0.046,-2.34,0.099,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
315.23,-0.047,-0.046,-2.34,0.099,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
315.54,-0.047,-0.046,-2.34,0.099,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
315.71,-0.047,-0.046,-2.341,0.099,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
315.92,-0.047,-0.046,-2.341,0.099,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
316.17,-0.047,-0.046,-2.341,0.099,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
316.4,-0.047,-0.046,-2.341,0.099,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
316.63,-0.047,-0.046,-2.341,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
316.86,-0.047,-0.046,-2.341,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
317.08,-0.047,-0.046,-2.341,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
317.34,-0.047,-0.046,-2.341,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
317.57,-0.047,-0.046,-2.341,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
317.8,-0.047,-0.046,-2.341,0.099,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
318.11,-0.047,-0.046,-2.341,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
318.37,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
318.57,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
318.82,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
319.1,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
319.28,-0.047,-0.046,-2.342,0.098,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
319.51,-0.047,-0.046,-2.342,0.098,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
319.77,-0.047,-0.046,-2.342,0.098,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
320.0,-0.047,-0.046,-2.342,0.098,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
320.21,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
320.46,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
320.67,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
320.92,-0.047,-0.046,-2.342,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
321.15,-0.047,-0.046,-2.343,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
321.36,-0.047,-0.046,-2.343,0.098,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
321.79,-0.047,-0.046,-2.343,0.125,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
321.94,-0.047,-0.046,-2.343,0.125,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
322.17,-0.047,-0.046,-2.343,0.125,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
322.4,-0.047,-0.046,-2.343,0.125,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
322.68,-0.047,-0.046,-2.343,0.125,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
322.86,-0.047,-0.046,-2.343,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
323.1,-0.047,-0.046,-2.343,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
323.35,-0.047,-0.046,-2.343,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
323.58,-0.047,-0.046,-2.343,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
323.79,-0.047,-0.046,-2.343,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
324.05,-0.047,-0.046,-2.343,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
324.25,-0.047,-0.046,-2.344,0.125,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
324.51,-0.047,-0.046,-2.344,0.125,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
324.71,-0.047,-0.046,-2.344,0.125,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
324.94,-0.047,-0.046,-2.344,0.125,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
325.35,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
325.4,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
325.65,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
325.98,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
326.26,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
326.44,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
326.67,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
326.92,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
327.15,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
327.35,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
327.61,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
327.82,-0.047,-0.046,-2.344,0.121,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
328.07,-0.047,-0.046,-2.344,0.121,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
328.28,-0.047,-0.046,-2.345,0.121,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
328.53,-0.047,-0.046,-2.345,0.121,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
328.84,-0.047,-0.046,-2.345,0.104,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
328.99,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
329.22,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
329.45,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
329.85,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
330.03,-0.047,-0.046,-2.345,0.104,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
330.26,-0.047,-0.046,-2.345,0.104,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
330.53,-0.047,-0.046,-2.345,0.104,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
330.73,-0.047,-0.046,-2.345,0.104,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
330.96,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
331.19,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
331.42,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
331.65,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
331.88,-0.047,-0.046,-2.345,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
332.08,-0.047,-0.046,-2.346,0.104,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
332.5,-0.047,-0.046,-2.346,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
332.58,-0.047,-0.046,-2.346,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
332.81,-0.047,-0.046,-2.346,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
333.05,-0.047,-0.046,-2.346,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
333.38,-0.047,-0.046,-2.346,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
333.51,-0.047,-0.046,-2.346,0.093,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
333.84,-0.047,-0.046,-2.346,0.093,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
334.1,-0.047,-0.046,-2.346,0.093,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
334.28,-0.047,-0.046,-2.346,0.093,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
334.53,-0.047,-0.046,-2.346,0.093,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
334.76,-0.047,-0.046,-2.346,0.093,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
334.99,-0.047,-0.046,-2.346,0.093,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
335.22,-0.047,-0.046,-2.346,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
335.45,-0.047,-0.046,-2.347,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
335.68,-0.047,-0.046,-2.347,0.093,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
336.02,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
336.15,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
336.35,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
336.61,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
337.03,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
337.18,-0.047,-0.046,-2.347,0.079,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
337.41,-0.047,-0.046,-2.347,0.079,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
337.67,-0.047,-0.046,-2.347,0.079,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
337.88,-0.047,-0.046,-2.347,0.079,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
338.11,-0.047,-0.046,-2.347,0.079,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
338.34,-0.047,-0.046,-2.347,0.079,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
338.57,-0.047,-0.046,-2.347,0.079,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
338.81,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
339.04,-0.047,-0.046,-2.347,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
339.25,-0.047,-0.046,-2.348,0.079,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
339.58,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
339.71,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
339.97,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
340.21,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
340.59,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
340.67,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
340.88,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
341.26,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
341.44,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
341.67,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
341.96,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
342.14,-0.047,-0.046,-2.348,0.074,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
342.37,-0.047,-0.046,-2.348,0.074,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
342.63,-0.047,-0.046,-2.348,0.074,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
342.83,-0.047,-0.046,-2.348,0.074,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
343.1,-0.047,-0.046,-2.348,0.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
343.3,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
343.53,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
343.76,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
343.99,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
344.22,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
344.56,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
344.81,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
345.04,-0.047,-0.046,-2.349,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
345.27,-0.047,-0.046,-2.349,0.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
345.5,-0.047,-0.046,-2.349,0.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
345.73,-0.047,-0.046,-2.349,0.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
345.94,-0.047,-0.046,-2.349,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
346.19,-0.047,-0.046,-2.349,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
346.39,-0.047,-0.046,-2.349,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
346.65,-0.047,-0.046,-2.349,0.066,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
346.89,-0.047,-0.046,-2.349,0.066,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
347.09,-0.047,-0.046,-2.349,0.066,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
347.35,-0.047,-0.046,-2.349,0.066,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
347.56,-0.047,-0.046,-2.349,0.066,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
347.8,-0.047,-0.046,-2.349,0.066,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
348.05,-0.047,-0.046,-2.35,0.066,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
348.39,-0.047,-0.046,-2.35,0.066,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
348.62,-0.047,-0.046,-2.35,0.066,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
348.85,-0.047,-0.046,-2.35,0.066,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
349.11,-0.047,-0.046,-2.35,0.066,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
349.29,-0.047,-0.046,-2.35,0.066,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
349.53,-0.047,-0.046,-2.35,0.066,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
349.79,-0.047,-0.046,-2.35,0.066,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
350.0,-0.047,-0.046,-2.35,0.066,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
350.21,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
350.46,-0.047,-0.046,-2.35,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
350.7,-0.047,-0.046,-2.35,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
350.9,-0.047,-0.046,-2.35,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
351.16,-0.047,-0.046,-2.35,0.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
351.36,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
351.62,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
352.0,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
352.08,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
352.44,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
352.69,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
352.88,-0.047,-0.046,-2.35,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
353.11,-0.047,-0.046,-2.351,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
353.37,-0.047,-0.046,-2.351,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
353.57,-0.047,-0.046,-2.351,0.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
353.8,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
354.08,-0.047,-0.046,-2.351,0.053,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
354.26,-0.047,-0.046,-2.351,0.053,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
354.52,-0.047,-0.046,-2.351,0.053,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
354.75,-0.047,-0.046,-2.351,0.053,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
354.98,-0.047,-0.046,-2.351,0.053,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
355.19,-0.047,-0.046,-2.351,0.053,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
355.41,-0.047,-0.046,-2.351,0.053,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
355.67,-0.047,-0.046,-2.351,0.053,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
355.99,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
356.27,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
356.45,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
356.68,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
356.96,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
357.14,-0.047,-0.046,-2.351,0.053,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
357.4,-0.047,-0.046,-2.351,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
357.63,-0.047,-0.046,-2.351,0.041,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
357.84,-0.047,-0.046,-2.351,0.041,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
358.07,-0.047,-0.046,-2.351,0.041,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
358.3,-0.047,-0.046,-2.351,0.041,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
358.53,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
358.77,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
359.02,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
359.36,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
359.46,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
359.84,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
360.05,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
360.26,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
360.51,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
360.72,-0.047,-0.046,-2.352,0.041,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
360.91,-0.047,-0.046,-2.352,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
361.19,-0.047,-0.046,-2.352,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
361.43,-0.047,-0.046,-2.352,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
361.65,-0.047,-0.046,-2.352,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
361.91,-0.047,-0.046,-2.352,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
362.11,-0.047,-0.046,-2.352,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
362.34,-0.047,-0.046,-2.352,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
362.57,-0.047,-0.046,-2.353,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
362.8,-0.047,-0.046,-2.353,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
363.06,-0.047,-0.046,-2.353,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
363.41,-0.047,-0.046,-2.353,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
363.62,-0.047,-0.046,-2.353,0.005,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
363.77,-0.047,-0.046,-2.353,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
364.1,-0.047,-0.046,-2.353,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
364.31,-0.047,-0.046,-2.353,0.005,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
364.54,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
364.77,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
365.02,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
365.23,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
365.48,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
365.69,-0.047,-0.046,-2.353,-0.011,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
365.92,-0.047,-0.046,-2.353,-0.011,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
366.17,-0.047,-0.046,-2.353,-0.011,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
366.4,-0.047,-0.046,-2.353,-0.011,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
366.63,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
366.99,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
367.2,-0.047,-0.046,-2.353,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
367.43,-0.047,-0.046,-2.354,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
367.66,-0.047,-0.046,-2.354,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
367.89,-0.047,-0.046,-2.354,-0.011,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
368.09,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
368.37,-0.047,-0.046,-2.354,-0.001,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
368.58,-0.047,-0.046,-2.354,-0.001,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
368.81,-0.047,-0.046,-2.354,-0.001,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
369.06,-0.047,-0.046,-2.354,-0.001,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
369.27,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
369.5,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
369.75,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
369.98,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
370.21,-0.047,-0.046,-2.354,-0.001,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
370.42,-0.047,-0.046,-2.354,-0.001,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
370.67,-0.047,-0.046,-2.354,-0.001,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
370.93,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
371.23,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
371.46,-0.047,-0.046,-2.354,-0.001,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
371.69,-0.047,-0.046,-2.354,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
371.94,-0.047,-0.046,-2.354,0.01,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
372.15,-0.047,-0.046,-2.354,0.01,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
372.38,-0.047,-0.046,-2.354,0.01,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
372.61,-0.047,-0.046,-2.354,0.01,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
372.84,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
373.07,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
373.32,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
373.55,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
373.78,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
374.01,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
374.27,-0.047,-0.046,-2.355,0.01,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
374.5,-0.047,-0.046,-2.355,0.01,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
374.85,-0.047,-0.046,-2.355,0.01,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
375.06,-0.047,-0.046,-2.355,0.01,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
375.26,-0.047,-0.046,-2.355,0.025,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
375.55,-0.047,-0.046,-2.355,0.025,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
375.73,-0.047,-0.046,-2.355,0.025,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
375.98,-0.047,-0.046,-2.355,0.025,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
